"运行","账号","页面","展开状态","控件","名称","禁用","宽","高","缺少可计算名称","证据边界"
"default-390","tom","/staff/orders","initial","button","查找订单","false","175","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","initial","button","上一页","true","72","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","initial","button","下一页","true","72","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","initial","button","导出本页明细","true","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","initial","button","导出全部筛选结果","true","142","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","initial","button","现场","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","initial","button","任务","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","initial","button","取送","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","initial","button","预约到店","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","initial","button","全部岗位入口","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","Tom，切换账号","false","76","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","刷新订单中心","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","summary","订单中心 · 当前与历史","false","360","38","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","当前营业日","false","100","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","上一营业日","false","100","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","input","搜索","false","175","236","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","summary","日期与更多筛选","false","175","38","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","input","区域","false","175","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","select","支付状态全部状态待支付支付中部分付款已支付部分退款已退款","false","175","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","input","开始营业日","false","175","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","input","结束营业日","false","175","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","input","桌号","false","175","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","input","下单员工","false","175","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","查找订单","false","175","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","上一页","true","72","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","下一页","true","72","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","导出本页明细","true","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","导出全部筛选结果","true","142","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","现场","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","tom","/staff/orders","disclosures","button","任务","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
